ID,Name,Source
2129,3246 eta Lib            ,FK6
2130,3245                    ,FK6
2131,5394                    ,FK6
2132,5395                    ,FK6
2133,3250                    ,FK6
2134,5399                    ,FK6
2135,5400                    ,FK6
2136,3252 delta CrB          ,FK6
2137,5401                    ,FK6
2138,5402                    ,FK6
2139,3255                    ,FK6
2140,5404                    ,FK6
2141,5405                    ,FK6
2142,3257                    ,FK6
2143,3256 40 Ser             ,FK6
2144,5406                    ,FK6
2145,3253 tau TrA            ,FK6
2146,5407                    ,FK6
2147,3259 lambda CrB         ,FK6
2148,5408                    ,FK6
2149,5409                    ,FK6
2150,3260                    ,FK6
2151,5410                    ,FK6
2152,5411                    ,FK6
2153,5412                    ,FK6
2154,3262                    ,FK6
2155,5413                    ,FK6
2156,5414                    ,FK6
2157,3270                    ,FK6
2158,5415                    ,FK6
2159,3268 pi Ser             ,FK6
2160,5416                    ,FK6
2161,3271 upsilon Her        ,FK6
2162,3266 eta Nor            ,FK6
2163,3267                    ,FK6
2164,5418                    ,FK6
2165,5420                    ,FK6
2166,5421                    ,FK6
2167,5422                    ,FK6
2168,3269                    ,FK6
2169,3276                    ,FK6
2170,3274 45 Ser             ,FK6
2171,3275                    ,FK6
2172,5423                    ,FK6
2173,3273 iota^2 Nor         ,FK6
2174,5424                    ,FK6
2175,3277                    ,FK6
2176,5425                    ,FK6
2177,3278                    ,FK6
2178,3279                    ,FK6
2179,3282                    ,FK6
2180,5427                    ,FK6
2181,5428                    ,FK6
2182,3283 9 Her              ,FK6
2183,5429                    ,FK6
2184,5430                    ,FK6
2185,3289                    ,FK6
2186,5431                    ,FK6
2187,5432                    ,FK6
2188,5433                    ,FK6
2189,5434                    ,FK6
2190,3286                    ,FK6
2191,3291                    ,FK6
2192,5436                    ,FK6
2193,5437                    ,FK6
2194,3288                    ,FK6
2195,3285                    ,FK6
2196,3290 19 Her             ,FK6
2197,5438                    ,FK6
2198,3292                    ,FK6
2199,5439                    ,FK6
2200,5440                    ,FK6
2201,5441                    ,FK6
2202,5442                    ,FK6
2203,5443                    ,FK6
2204,5444                    ,FK6
2205,5445                    ,FK6
2206,5446                    ,FK6
2207,5447                    ,FK6
2208,5448                    ,FK6
2209,5449                    ,FK6
2210,3305                    ,FK6
2211,5451                    ,FK6
2212,5452                    ,FK6
2213,5453                    ,FK6
2214,5454                    ,FK6
2215,3988                    ,FK6
2216,5456                    ,FK6
2217,3297 25 Her             ,FK6
2218,5457                    ,FK6
2219,3300                    ,FK6
2220,5458                    ,FK6
2221,3303 30 Her             ,FK6
2222,3301                    ,FK6
2223,5459                    ,FK6
2224,5460                    ,FK6
2225,5461                    ,FK6
2226,3302                    ,FK6
2227,3307 omega Oph          ,FK6
2228,5463                    ,FK6
2229,3309 28 Her             ,FK6
2230,3310 29 Her             ,FK6
2231,3311 mu Nor             ,FK6
2232,3306                    ,FK6
2233,5466                    ,FK6
2234,3312 theta TrA          ,FK6
2235,5467                    ,FK6
2236,3314                    ,FK6
2237,5468                    ,FK6
2238,5469                    ,FK6
2239,5470                    ,FK6
2240,5471                    ,FK6
2241,3316                    ,FK6
2242,3318                    ,FK6
2243,3315                    ,FK6
2244,5473                    ,FK6
2245,3326 18 Dra             ,FK6
2246,3323                    ,FK6
2247,5474                    ,FK6
2248,5475                    ,FK6
2249,5476                    ,FK6
2250,3322                    ,FK6
2251,3321                    ,FK6
2252,3324 14 Oph             ,FK6
2253,5477                    ,FK6
2254,3328                    ,FK6
2255,5478                    ,FK6
2256,3325                    ,FK6
2257,3330                    ,FK6
2258,5479                    ,FK6
2259,5480                    ,FK6
2260,3332 43 Her             ,FK6
2261,3331                    ,FK6
2262,5481                    ,FK6
2263,5482                    ,FK6
2264,3336                    ,FK6
2265,3333 45 Her             ,FK6
2266,5483                    ,FK6
2267,5484                    ,FK6
2268,5485                    ,FK6
2269,3338                    ,FK6
2270,5486                    ,FK6
2271,5488                    ,FK6
2272,3339 50 Her             ,FK6
2273,5489                    ,FK6
2274,5490                    ,FK6
2275,3337                    ,FK6
2276,3340                    ,FK6
2277,3345                    ,FK6
2278,3342 23 Oph             ,FK6
2279,5492                    ,FK6
2280,3343                    ,FK6
2281,5493                    ,FK6
2282,3351                    ,FK6
2283,5494                    ,FK6
2284,5495                    ,FK6
2285,3346                    ,FK6
2286,3347                    ,FK6
2287,3349                    ,FK6
2288,5496                    ,FK6
2289,3348                    ,FK6
2290,5497                    ,FK6
2291,3350                    ,FK6
2292,5500                    ,FK6
2293,3356                    ,FK6
2294,5501                    ,FK6
2295,5502                    ,FK6
2296,5503                    ,FK6
2297,5504                    ,FK6
2298,3355                    ,FK6
2299,5505                    ,FK6
2300,3357                    ,FK6
2301,3358                    ,FK6
2302,5506                    ,FK6
2303,5507                    ,FK6
2304,5509                    ,FK6
2305,5510                    ,FK6
2306,3361                    ,FK6
2307,5511                    ,FK6
2308,5512                    ,FK6
2309,3363                    ,FK6
2310,5513                    ,FK6
2311,5514                    ,FK6
2312,3362                    ,FK6
2313,3367                    ,FK6
2314,5515                    ,FK6
2315,5516                    ,FK6
2316,5517                    ,FK6
2317,5518                    ,FK6
2318,3366                    ,FK6
2319,3370                    ,FK6
2320,5520                    ,FK6
2321,5521                    ,FK6
2322,5522                    ,FK6
2323,3364                    ,FK6
2324,5523                    ,FK6
2325,5524                    ,FK6
2326,3368                    ,FK6
2327,3371 zeta Aps           ,FK6
2328,5526                    ,FK6
2329,3373                    ,FK6
2330,3372                    ,FK6
2331,3375                    ,FK6
2332,5527                    ,FK6
2333,3380                    ,FK6
2334,5528                    ,FK6
2335,3384                    ,FK6
2336,3377 74 Her             ,FK6
2337,3381                    ,FK6
2338,3374 zeta Aps           ,FK6
2339,5531                    ,FK6
2340,5532                    ,FK6
2341,3378                    ,FK6
2342,3383 73 Her             ,FK6
2343,5533                    ,FK6
2344,3382                    ,FK6
2345,5534                    ,FK6
2346,3390                    ,FK6
2347,5535                    ,FK6
2348,5536                    ,FK6
2349,5537                    ,FK6
2350,5539                    ,FK6
2351,5540                    ,FK6
2352,5541                    ,FK6
2353,5542                    ,FK6
2354,3393                    ,FK6
2355,3392                    ,FK6
2356,3394                    ,FK6
2357,5543                    ,FK6
2358,3398                    ,FK6
2359,3395                    ,FK6
2360,5545                    ,FK6
2361,3397                    ,FK6
2362,3399 mu Oph             ,FK6
2363,5546                    ,FK6
2364,5547                    ,FK6
2365,5548                    ,FK6
2366,5550                    ,FK6
2367,5551                    ,FK6
2368,3403                    ,FK6
2369,5552                    ,FK6
2370,3406                    ,FK6
2371,5553                    ,FK6
2372,3401                    ,FK6
2373,3405 $o Ser             ,FK6
2374,5554                    ,FK6
2375,5555                    ,FK6
2376,3402                    ,FK6
2377,5556                    ,FK6
2378,5557                    ,FK6
2379,3408                    ,FK6
2380,3407                    ,FK6
2381,5558                    ,FK6
2382,3410                    ,FK6
2383,3411                    ,FK6
2384,5559                    ,FK6
2385,5560                    ,FK6
2386,3414                    ,FK6
2387,5561                    ,FK6
2388,5562                    ,FK6
2389,5564                    ,FK6
2390,3412                    ,FK6
2391,3415 87 Her             ,FK6
2392,3409                    ,FK6
2393,5566                    ,FK6
2394,5567                    ,FK6
2395,5568                    ,FK6
2396,5569                    ,FK6
2397,5570                    ,FK6
2398,3419                    ,FK6
2399,3420                    ,FK6
2400,5571                    ,FK6
2401,5572                    ,FK6
2402,5573                    ,FK6
2403,3429 psi^2 Dra          ,FK6
2404,3428                    ,FK6
2405,5574                    ,FK6
2406,3427                    ,FK6
2407,5575                    ,FK6
2408,3423                    ,FK6
2409,5576                    ,FK6
2410,5577                    ,FK6
2411,5578                    ,FK6
2412,5579                    ,FK6
2413,3425                    ,FK6
2414,5580                    ,FK6
2415,5581                    ,FK6
2416,5582                    ,FK6
2417,3426                    ,FK6
2418,5583                    ,FK6
2419,3421                    ,FK6
2420,3430 4 Sgr              ,FK6
2421,3433                    ,FK6
2422,5585                    ,FK6
2423,3432                    ,FK6
2424,5586                    ,FK6
2425,3989                    ,FK6
2426,3431                    ,FK6
2427,5588                    ,FK6
2428,5589                    ,FK6
2429,5591                    ,FK6
2430,5592                    ,FK6
2431,5594                    ,FK6
2432,3440                    ,FK6
2433,3990                    ,FK6
2434,5597                    ,FK6
2435,3438                    ,FK6
2436,5598                    ,FK6
2437,5599                    ,FK6
2438,3439                    ,FK6
2439,3442                    ,FK6
2440,3437 pi Pav             ,FK6
2441,5600                    ,FK6
2442,5601                    ,FK6
2443,3447                    ,FK6
2444,5603                    ,FK6
2445,3445                    ,FK6
2446,3444                    ,FK6
2447,3449                    ,FK6
2448,3448 104 Her            ,FK6
2449,5604                    ,FK6
2450,5605                    ,FK6
2451,3451                    ,FK6
2452,3450                    ,FK6
2453,5606                    ,FK6
2454,3446                    ,FK6
2455,3455 37 Dra             ,FK6
2456,3960                    ,FK6
2457,5607                    ,FK6
2458,5608                    ,FK6
2459,3453                    ,FK6
2460,3454                    ,FK6
2461,5609                    ,FK6
2462,5610                    ,FK6
2463,5611                    ,FK6
2464,5614                    ,FK6
2465,5615                    ,FK6
2466,5616                    ,FK6
2467,3458                    ,FK6
2468,5617                    ,FK6
2469,3460                    ,FK6
2470,3459                    ,FK6
2471,3467                    ,FK6
2472,3463 mu Lyr             ,FK6
2473,3461                    ,FK6
2474,5618                    ,FK6
2475,5619                    ,FK6
2476,3465 42 Dra             ,FK6
2477,3991                    ,FK6
2478,5621                    ,FK6
2479,5622                    ,FK6
2480,5623                    ,FK6
2481,5624                    ,FK6
2482,5626                    ,FK6
2483,5627                    ,FK6
2484,5628                    ,FK6
2485,3475 45 Dra             ,FK6
2486,3472                    ,FK6
2487,3470                    ,FK6
2488,5630                    ,FK6
2489,3471                    ,FK6
2490,3476                    ,FK6
2491,5631                    ,FK6
2492,5632                    ,FK6
2493,3473                    ,FK6
2494,3477                    ,FK6
2495,5633                    ,FK6
2496,5634                    ,FK6
2497,3478                    ,FK6
2498,3481                    ,FK6
2499,5635                    ,FK6
2500,5636                    ,FK6
2501,5637                    ,FK6
2502,5638                    ,FK6
2503,3484                    ,FK6
2504,5639                    ,FK6
2505,3479                    ,FK6
2506,3482                    ,FK6
2507,3485                    ,FK6
2508,5640                    ,FK6
2509,5641                    ,FK6
2510,5642                    ,FK6
2511,3487                    ,FK6
2512,3486 26 Sgr             ,FK6
2513,5643                    ,FK6
2514,5644                    ,FK6
2515,5646                    ,FK6
2516,3489                    ,FK6
2517,5647                    ,FK6
2518,5648                    ,FK6
2519,3493                    ,FK6
2520,3488                    ,FK6
2521,5649                    ,FK6
2522,3492 mu Dra             ,FK6
2523,5650                    ,FK6
2524,3494                    ,FK6
2525,3497                    ,FK6
2526,5652                    ,FK6
2527,3495                    ,FK6
2528,3498                    ,FK6
2529,5657                    ,FK6
2530,5659                    ,FK6
2531,3500 8 Aql              ,FK6
2532,5660                    ,FK6
2533,5661                    ,FK6
2534,5662                    ,FK6
2535,5663                    ,FK6
2536,3992                    ,FK6
2537,3499 kappa Tel          ,FK6
2538,3502                    ,FK6
2539,5664                    ,FK6
2540,5665                    ,FK6
2541,3961                    ,FK6
2542,5666                    ,FK6
2543,3507                    ,FK6
2544,5667                    ,FK6
2545,3504                    ,FK6
2546,3496                    ,FK6
2547,5668                    ,FK6
2548,3510                    ,FK6
2549,3514                    ,FK6
2550,3513 48 Dra             ,FK6
2551,5669                    ,FK6
2552,3505 kappa Pav          ,FK6
2553,5670                    ,FK6
2554,5671                    ,FK6
2555,5672                    ,FK6
2556,3511 omega Pav          ,FK6
2557,5674                    ,FK6
2558,3517                    ,FK6
2559,5675                    ,FK6
2560,3515                    ,FK6
2561,3518                    ,FK6
2562,5676                    ,FK6
2563,3521                    ,FK6
2564,3519 zeta CrA           ,FK6
2565,3516                    ,FK6
2566,5677                    ,FK6
2567,5678                    ,FK6
2568,5679                    ,FK6
2569,5680                    ,FK6
2570,3523                    ,FK6
2571,5682                    ,FK6
2572,3530 19 Aql             ,FK6
2573,3536 59 Dra             ,FK6
2574,5683                    ,FK6
2575,5684                    ,FK6
2576,5686                    ,FK6
2577,3528                    ,FK6
2578,3531 55 Dra             ,FK6
2579,3524                    ,FK6
2580,5687                    ,FK6
2581,5688                    ,FK6
2582,5689                    ,FK6
2583,3535 53 Dra             ,FK6
2584,3532 19 Lyr             ,FK6
2585,5690                    ,FK6
2586,3527                    ,FK6
2587,3533                    ,FK6
2588,3534                    ,FK6
2589,5691                    ,FK6
2590,5692                    ,FK6
2591,5694                    ,FK6
2592,3539                    ,FK6
2593,5695                    ,FK6
2594,3541                    ,FK6
2595,3538                    ,FK6
2596,5696                    ,FK6
2597,5697                    ,FK6
2598,5698                    ,FK6
2599,3543                    ,FK6
2600,5699                    ,FK6
2601,5700                    ,FK6
2602,5701                    ,FK6
2603,3547 pi Dra             ,FK6
2604,5702                    ,FK6
2605,5703                    ,FK6
2606,5704                    ,FK6
2607,3546                    ,FK6
2608,3548                    ,FK6
2609,3549                    ,FK6
2610,5705                    ,FK6
2611,3550 2 Cyg              ,FK6
2612,5706                    ,FK6
2613,5707                    ,FK6
2614,3552                    ,FK6
2615,5709                    ,FK6
2616,3553 50 Sgr             ,FK6
2617,3556                    ,FK6
2618,5710                    ,FK6
2619,3555                    ,FK6
2620,5712                    ,FK6
2621,5713                    ,FK6
2622,5714                    ,FK6
2623,5715                    ,FK6
2624,3561 phi Cyg            ,FK6
2625,3557                    ,FK6
2626,5717                    ,FK6
2627,5718                    ,FK6
2628,5719                    ,FK6
2629,5720                    ,FK6
2630,3563                    ,FK6
2631,3558                    ,FK6
2632,5721                    ,FK6
2633,3559                    ,FK6
2634,5722                    ,FK6
2635,5723                    ,FK6
2636,3993                    ,FK6
2637,3562 37 Aql             ,FK6
2638,3564                    ,FK6
2639,3565                    ,FK6
2640,5725                    ,FK6
2641,5727                    ,FK6
2642,3566                    ,FK6
2643,3569                    ,FK6
2644,5728                    ,FK6
2645,3572 14 Cyg             ,FK6
2646,5730                    ,FK6
2647,5732                    ,FK6
2648,5733                    ,FK6
2649,3575                    ,FK6
2650,5734                    ,FK6
2651,5735                    ,FK6
2652,5736                    ,FK6
2653,5737                    ,FK6
2654,5738                    ,FK6
2655,5739                    ,FK6
2656,3576                    ,FK6
2657,5740                    ,FK6
2658,5741                    ,FK6
2659,5742                    ,FK6
2660,5743                    ,FK6
2661,3579                    ,FK6
2662,5744                    ,FK6
2663,5745                    ,FK6
2664,5746                    ,FK6
2665,5747                    ,FK6
2666,3581                    ,FK6
2667,5748                    ,FK6
2668,3582                    ,FK6
2669,3580                    ,FK6
2670,5749                    ,FK6
2671,5750                    ,FK6
2672,5751                    ,FK6
2673,5752                    ,FK6
2674,3586 20 Cyg             ,FK6
2675,3585 12 Vul             ,FK6
2676,5753                    ,FK6
2677,3583                    ,FK6
2678,3588                    ,FK6
2679,5756                    ,FK6
2680,5757                    ,FK6
2681,5758                    ,FK6
2682,3591                    ,FK6
2683,5759                    ,FK6
2684,3592 11 Sge             ,FK6
2685,5760                    ,FK6
2686,3594                    ,FK6
2687,3589                    ,FK6
2688,5761                    ,FK6
2689,3596                    ,FK6
2690,3605 69 Dra             ,FK6
2691,3595                    ,FK6
2692,3597                    ,FK6
2693,5763                    ,FK6
2694,5764                    ,FK6
2695,3600                    ,FK6
2696,3604 64 Dra             ,FK6
2697,5765                    ,FK6
2698,3598                    ,FK6
2699,3601                    ,FK6
2700,3608 rho Dra            ,FK6
2701,3602                    ,FK6
2702,3614                    ,FK6
2703,3607                    ,FK6
2704,3609 eta Sge            ,FK6
2705,5768                    ,FK6
2706,3612 66 Dra             ,FK6
2707,5769                    ,FK6
2708,3613                    ,FK6
2709,5771                    ,FK6
2710,5772                    ,FK6
2711,3611 17 Vul             ,FK6
2712,5773                    ,FK6
2713,3615                    ,FK6
2714,3616                    ,FK6
2715,5775                    ,FK6
2716,5776                    ,FK6
2717,3618                    ,FK6
2718,3617                    ,FK6
2719,5777                    ,FK6
2720,5778                    ,FK6
2721,5779                    ,FK6
2722,5780                    ,FK6
2723,3619                    ,FK6
2724,5782                    ,FK6
2725,5784                    ,FK6
2726,5785                    ,FK6
2727,5786                    ,FK6
2728,3621                    ,FK6
2729,3623                    ,FK6
2730,5787                    ,FK6
2731,5788                    ,FK6
2732,5789                    ,FK6
2733,5790                    ,FK6
2734,5791                    ,FK6
2735,3622                    ,FK6
2736,3624                    ,FK6
2737,3631                    ,FK6
2738,3629                    ,FK6
2739,3628                    ,FK6
2740,3626                    ,FK6
2741,5792                    ,FK6
2742,5793                    ,FK6
2743,3630                    ,FK6
2744,5794                    ,FK6
2745,5796                    ,FK6
2746,3632                    ,FK6
2747,5797                    ,FK6
2748,5798                    ,FK6
2749,5800                    ,FK6
2750,3633 39 Cyg             ,FK6
2751,5801                    ,FK6
2752,5802                    ,FK6
2753,3634                    ,FK6
2754,5804                    ,FK6
2755,5805                    ,FK6
2756,5806                    ,FK6
2757,3636                    ,FK6
2758,3638                    ,FK6
2759,3963 75 Dra             ,FK6
2760,3637                    ,FK6
2761,5807                    ,FK6
2762,3639                    ,FK6
2763,5808                    ,FK6
2764,5809                    ,FK6
2765,5810                    ,FK6
2766,3643 nu Mic             ,FK6
2767,3645                    ,FK6
2768,3646                    ,FK6
2769,3642                    ,FK6
2770,5812                    ,FK6
2771,3648 70 Aql             ,FK6
2772,3649 27 Vul             ,FK6
2773,5813                    ,FK6
2774,3647 rho Pav            ,FK6
2775,5814                    ,FK6
2776,5815                    ,FK6
2777,5816                    ,FK6
2778,5817                    ,FK6
2779,3654                    ,FK6
2780,5819                    ,FK6
2781,3652                    ,FK6
2782,5820                    ,FK6
2783,3655                    ,FK6
2784,3650 mu^1 Oct           ,FK6
2785,5821                    ,FK6
2786,3656 4 Cep              ,FK6
2787,5822                    ,FK6
2788,5823                    ,FK6
2789,5824                    ,FK6
2790,5825                    ,FK6
2791,5826                    ,FK6
2792,5827                    ,FK6
2793,5828                    ,FK6
2794,5830                    ,FK6
2795,5831                    ,FK6
2796,5832                    ,FK6
2797,5833                    ,FK6
2798,5834                    ,FK6
2799,5835                    ,FK6
2800,5836                    ,FK6
2801,5837                    ,FK6
2802,5838                    ,FK6
2803,3667                    ,FK6
2804,3660 sigma Pav          ,FK6
2805,3661 zeta Ind           ,FK6
2806,3666 56 Cyg             ,FK6
2807,3665                    ,FK6
2808,5839                    ,FK6
2809,3668                    ,FK6
2810,5840                    ,FK6
2811,3672                    ,FK6
2812,5841                    ,FK6
2813,3669 17 Del             ,FK6
2814,3671                    ,FK6
2815,5843                    ,FK6
2816,5844                    ,FK6
2817,5845                    ,FK6
2818,5846                    ,FK6
2819,5848                    ,FK6
2820,3676                    ,FK6
2821,3674                    ,FK6
2822,3673                    ,FK6
2823,5849                    ,FK6
2824,3677                    ,FK6
2825,5850                    ,FK6
2826,5851                    ,FK6
2827,5852                    ,FK6
2828,5853                    ,FK6
2829,3678                    ,FK6
2830,3681                    ,FK6
2831,3680 mu Ind             ,FK6
2832,5855                    ,FK6
2833,5856                    ,FK6
2834,3683 delta Mic          ,FK6
2835,3693                    ,FK6
2836,3686                    ,FK6
2837,3687                    ,FK6
2838,5858                    ,FK6
2839,3685                    ,FK6
2840,3689                    ,FK6
2841,3694                    ,FK6
2842,5859                    ,FK6
2843,5860                    ,FK6
2844,3692                    ,FK6
2845,5861                    ,FK6
2846,3690 chi Cap            ,FK6
2847,5863                    ,FK6
2848,5864                    ,FK6
2849,5865                    ,FK6
2850,3691                    ,FK6
2851,5866                    ,FK6
2852,5867                    ,FK6
2853,3695                    ,FK6
2854,5868                    ,FK6
2855,5869                    ,FK6
2856,5870                    ,FK6
2857,5871                    ,FK6
2858,3964                    ,FK6
2859,5872                    ,FK6
2860,5873                    ,FK6
2861,5874                    ,FK6
2862,5875                    ,FK6
2863,3696                    ,FK6
2864,5877                    ,FK6
2865,5878                    ,FK6
2866,3699                    ,FK6
2867,3698 15 Aqr             ,FK6
2868,3697                    ,FK6
2869,5879                    ,FK6
2870,5880                    ,FK6
2871,3700                    ,FK6
2872,3703 6 Cep              ,FK6
2873,3702                    ,FK6
2874,5881                    ,FK6
2875,3704                    ,FK6
2876,5882                    ,FK6
2877,5883                    ,FK6
2878,5884                    ,FK6
2879,3709                    ,FK6
2880,5885                    ,FK6
2881,3705 17 Aqr             ,FK6
2882,3706                    ,FK6
2883,3707 33 Cap             ,FK6
2884,3708 21 Aqr             ,FK6
2885,5888                    ,FK6
2886,5889                    ,FK6
2887,3710                    ,FK6
2888,5890                    ,FK6
2889,3711                    ,FK6
2890,3713                    ,FK6
2891,3714 70 Cyg             ,FK6
2892,3715 35 Vul             ,FK6
2893,3718 7 Cep              ,FK6
2894,3716                    ,FK6
2895,3712                    ,FK6
2896,5892                    ,FK6
2897,5893                    ,FK6
2898,5894                    ,FK6
2899,5895                    ,FK6
2900,5896                    ,FK6
2901,5897                    ,FK6
2902,5898                    ,FK6
2903,5899                    ,FK6
2904,5900                    ,FK6
2905,5901                    ,FK6
2906,5902                    ,FK6
2907,3719 xi Gru             ,FK6
2908,3720                    ,FK6
2909,5904                    ,FK6
2910,3995                    ,FK6
2911,5905                    ,FK6
2912,5906                    ,FK6
2913,3722 72 Cyg             ,FK6
2914,3721                    ,FK6
2915,5907                    ,FK6
2916,3724 epsilon Cap        ,FK6
2917,5908                    ,FK6
2918,3725 9 Cep              ,FK6
2919,3723                    ,FK6
2920,3728                    ,FK6
2921,3729 25 Aqr             ,FK6
2922,5909                    ,FK6
2923,5910                    ,FK6
2924,5911                    ,FK6
2925,5912                    ,FK6
2926,5913                    ,FK6
2927,5914                    ,FK6
2928,3731                    ,FK6
2929,3732 7 Peg              ,FK6
2930,5915                    ,FK6
2931,5916                    ,FK6
2932,5917                    ,FK6
2933,5918                    ,FK6
2934,3734                    ,FK6
2935,3965                    ,FK6
2936,3736                    ,FK6
2937,3737                    ,FK6
2938,3735                    ,FK6
2939,5919                    ,FK6
2940,5920                    ,FK6
2941,3739 12 Peg             ,FK6
2942,5922                    ,FK6
2943,3738                    ,FK6
2944,5923                    ,FK6
2945,5924                    ,FK6
2946,5925                    ,FK6
2947,5926                    ,FK6
2948,3744                    ,FK6
2949,3996                    ,FK6
2950,3745                    ,FK6
2951,3743                    ,FK6
2952,3742                    ,FK6
2953,5927                    ,FK6
2954,5928                    ,FK6
2955,5929                    ,FK6
2956,5930                    ,FK6
2957,3746                    ,FK6
2958,5932                    ,FK6
2959,5933                    ,FK6
2960,3755                    ,FK6
2961,3750                    ,FK6
2962,3749 13 Cep             ,FK6
2963,5935                    ,FK6
2964,3747                    ,FK6
2965,5936                    ,FK6
2966,3748                    ,FK6
2967,3751 17 Peg             ,FK6
2968,5938                    ,FK6
2969,5939                    ,FK6
2970,5940                    ,FK6
2971,3753                    ,FK6
2972,3758                    ,FK6
2973,5941                    ,FK6
2974,3757                    ,FK6
2975,5942                    ,FK6
2976,5943                    ,FK6
2977,3759 18 Peg             ,FK6
2978,5944                    ,FK6
2979,5945                    ,FK6
2980,5946                    ,FK6
2981,3763                    ,FK6
2982,5947                    ,FK6
2983,3761                    ,FK6
2984,3762                    ,FK6
2985,3764                    ,FK6
2986,5948                    ,FK6
2987,3765 $o Aqr             ,FK6
2988,5949                    ,FK6
2989,5950                    ,FK6
2990,3767                    ,FK6
2991,3766                    ,FK6
2992,5951                    ,FK6
2993,3768 23 Peg             ,FK6
2994,5952                    ,FK6
2995,3769                    ,FK6
2996,3770                    ,FK6
2997,5953                    ,FK6
2998,5955                    ,FK6
2999,5956                    ,FK6
3000,5957                    ,FK6
3001,5958                    ,FK6
3002,3772 28 Peg             ,FK6
3003,3773                    ,FK6
3004,3771 38 Aqr             ,FK6
3005,5959                    ,FK6
3006,3776                    ,FK6
3007,5961                    ,FK6
3008,5962                    ,FK6
3009,3778                    ,FK6
3010,5964                    ,FK6
3011,3780                    ,FK6
3012,3782 44 Aqr             ,FK6
3013,3781                    ,FK6
3014,5966                    ,FK6
3015,5967                    ,FK6
3016,3783                    ,FK6
3017,3779 psi Oct            ,FK6
3018,3784                    ,FK6
3019,5968                    ,FK6
3020,5969                    ,FK6
3021,5972                    ,FK6
3022,3785                    ,FK6
3023,5973                    ,FK6
3024,3787                    ,FK6
3025,5974                    ,FK6
3026,5975                    ,FK6
3027,5976                    ,FK6
3028,3790                    ,FK6
3029,3791 50 Aqr             ,FK6
3030,3788                    ,FK6
3031,3792                    ,FK6
3032,5977                    ,FK6
3033,3793                    ,FK6
3034,5978                    ,FK6
3035,5979                    ,FK6
3036,3795                    ,FK6
3037,5980                    ,FK6
3038,3797 26 Cep             ,FK6
3039,5981                    ,FK6
3040,3796 35 Peg             ,FK6
3041,5982                    ,FK6
3042,5983                    ,FK6
3043,5984                    ,FK6
3044,5985                    ,FK6
3045,5986                    ,FK6
3046,3801                    ,FK6
3047,3804 39 Peg             ,FK6
3048,3806                    ,FK6
3049,3803 nu Tuc             ,FK6
3050,5987                    ,FK6
3051,5988                    ,FK6
3052,5989                    ,FK6
3053,3808                    ,FK6
3054,5990                    ,FK6
3055,5991                    ,FK6
3056,5992                    ,FK6
3057,3807                    ,FK6
3058,3809                    ,FK6
3059,3810 61 Aqr             ,FK6
3060,5993                    ,FK6
3061,5994                    ,FK6
3062,5995                    ,FK6
3063,3811 sigma^1 Gru        ,FK6
3064,3812                    ,FK6
3065,5996                    ,FK6
3066,3815                    ,FK6
3067,3814                    ,FK6
3068,5998                    ,FK6
3069,5999                    ,FK6
3070,3816                    ,FK6
3071,6000                    ,FK6
3072,3817                    ,FK6
3073,6001                    ,FK6
3074,6002                    ,FK6
3075,3819 67 Aqr             ,FK6
3076,6003                    ,FK6
3077,3822                    ,FK6
3078,6004                    ,FK6
3079,6005                    ,FK6
3080,6006                    ,FK6
3081,6007                    ,FK6
3082,6008                    ,FK6
3083,3820                    ,FK6
3084,6009                    ,FK6
3085,3823                    ,FK6
3086,3824                    ,FK6
3087,6010                    ,FK6
3088,3825 70 Aqr             ,FK6
3089,6012                    ,FK6
3090,6013                    ,FK6
3091,6014                    ,FK6
3092,6015                    ,FK6
3093,6016                    ,FK6
3094,6017                    ,FK6
3095,6018                    ,FK6
3096,3827                    ,FK6
3097,6019                    ,FK6
3098,3826                    ,FK6
3099,6020                    ,FK6
3100,6022                    ,FK6
3101,3830                    ,FK6
3102,6023                    ,FK6
3103,6024                    ,FK6
3104,6025                    ,FK6
3105,3831                    ,FK6
3106,6026                    ,FK6
3107,6027                    ,FK6
3108,6028                    ,FK6
3109,6029                    ,FK6
3110,6030                    ,FK6
3111,3832 tau^3 Gru          ,FK6
3112,6031                    ,FK6
3113,3833                    ,FK6
3114,3834                    ,FK6
3115,6032                    ,FK6
3116,3835                    ,FK6
3117,3837                    ,FK6
3118,6033                    ,FK6
3119,6034                    ,FK6
3120,6035                    ,FK6
3121,3838                    ,FK6
3122,6036                    ,FK6
3123,3839                    ,FK6
3124,6037                    ,FK6
3125,6038                    ,FK6
3126,6039                    ,FK6
3127,3842                    ,FK6
3128,6040                    ,FK6
3129,6041                    ,FK6
3130,3844                    ,FK6
3131,3845 kappa Gru          ,FK6
3132,6042                    ,FK6
3133,3843                    ,FK6
3134,6043                    ,FK6
3135,3849                    ,FK6
3136,3848 56 Peg             ,FK6
3137,3851                    ,FK6
3138,6044                    ,FK6
3139,3853                    ,FK6
3140,3847                    ,FK6
3141,3855                    ,FK6
3142,3856                    ,FK6
3143,6045                    ,FK6
3144,6046                    ,FK6
3145,6047                    ,FK6
3146,6048                    ,FK6
3147,6049                    ,FK6
3148,6050                    ,FK6
3149,6051                    ,FK6
3150,6052                    ,FK6
3151,6053                    ,FK6
3152,3859                    ,FK6
3153,6054                    ,FK6
3154,3860                    ,FK6
3155,3862                    ,FK6
